conv_id	prompt	ratings	sender	start	text	timestamp
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Haha wow. Did they just like kick you out? Haha / 	2018-04-23T02:14:11Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	better haha / once they figured out I was sick / they wheeled me past security and called the supreme court justices' doctor / but he wasn't in to work yet, so / they called the nurses who work at the sentae / *senate / 	2018-04-23T02:14:58Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Haha wow.. / 	2018-04-23T02:15:04Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	but they couldn't get there because the presidential motorcade had the roads blocked off / so they had some paramedics walk in / because of the traffic jam :P / 	2018-04-23T02:15:29Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Haha wow this was a whole ordeal then / 	2018-04-23T02:15:41Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	It was pretty insane :P / I feel like when I tell this story, no one believes me! / but it really did happen :) / what's the craziest thing you've ever done? / 	2018-04-23T02:16:30Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Haha i was just saying tk my roommates. Do you think this person is lying haha / 	2018-04-23T02:16:42Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	hahahaha / nope / I am 100% serious! / 	2018-04-23T02:17:00Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Haha the craziest thing ive done is almost cut my finger off with a chop saw / On accident haha / Of course / 	2018-04-23T02:17:34Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	!!!! / tablesaw? chainsaw? / what were you making? / 	2018-04-23T02:17:56Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Chop saw. I build sets for plays. Thats what i was doing / 	2018-04-23T02:18:19Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	oh wow that's so cool! / are you a theater major? / 	2018-04-23T02:18:57Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Yup / But i was working off campus / 	2018-04-23T02:19:29Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	oh do you do plays off campus? / I've never done any kind of acting/singing/producing/filming/set making / so kinda jelly tbh / 	2018-04-23T02:20:17Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	I was working with a guy who has his own busniess and he does that stuff. Its kinda the best job / 	2018-04-23T02:20:42Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	nice / 	2018-04-23T02:20:47Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Yup :) its good fun work / 	2018-04-23T02:21:06Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	hey, so I actually need to get going / but thanks for listening to my random story lol / 	2018-04-23T02:21:27Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	No worries. Bye / 	2018-04-23T02:21:28Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	ea678c98-e7b5-4df0-bf67-5f7a91c535ef	2018-04-23T08:10:23Z	and I am glad your finger is safe! / 	2018-04-23T02:21:32Z
e6da904c-022d-4e2a-bf5e-7c0311c7b140	What's the craziest thing you've ever done?	{'witty': 10, 'upbeat': 10, 'interesting': 10}	4680e498-ce0d-44ba-871c-54870a7c2eba	2018-04-23T08:10:23Z	Me to haha / 	2018-04-23T02:21:38Z
e1f8a93a-c3d3-4273-95ff-3176fa7a03b3	If you could relive one day of your life, which would it be and why?		549cc1d1-270e-4a53-b561-133a8d0086b4	2018-05-11T00:06:55Z	hi anyone there? / glitch again... sorry if anyone is there! / 	2018-05-10T18:07:27Z
1a5e100a-72b2-44ae-95d1-6a9127e6445e	Do you think computers will ever be given the right to vote?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d47a6dd7-a1e0-4395-815f-03fcff74e56c	2018-05-09T23:53:37Z	That seems a bit much to me / 	2018-05-09T17:54:11Z
09766e29-4209-4ac6-92fd-afc525631551			ebfe9cec-70f9-4d29-a859-0e88936daa18	2018-04-10T19:14:59Z	Hi / 	2018-04-10T19:14:59Z
09766e29-4209-4ac6-92fd-afc525631551			aa75ac28-0e20-4bbc-a5c4-811f7d0c49cb	2018-04-10T19:14:59Z	Hi / What do you want to talk about? / 	2018-04-10T19:15:44Z
09766e29-4209-4ac6-92fd-afc525631551			ebfe9cec-70f9-4d29-a859-0e88936daa18	2018-04-10T19:14:59Z	How about how awesome Instagram is / 	2018-04-10T19:16:21Z
09766e29-4209-4ac6-92fd-afc525631551			aa75ac28-0e20-4bbc-a5c4-811f7d0c49cb	2018-04-10T19:14:59Z	I'm actually not a big fan of instagram... I really hoped random people would see and like my photos and I would become famous, but no one ever seems to like my photos. Do you like instagram? / 	2018-04-10T19:20:01Z
09766e29-4209-4ac6-92fd-afc525631551			ebfe9cec-70f9-4d29-a859-0e88936daa18	2018-04-10T19:14:59Z	Yes I like Instagram because lots of people like my photos.  I must be more popular than you. / 	2018-04-10T19:20:48Z
09766e29-4209-4ac6-92fd-afc525631551			aa75ac28-0e20-4bbc-a5c4-811f7d0c49cb	2018-04-10T19:14:59Z	well, I was just hoping that new people who I'd never met before would like my photos and it seams to me that the instagram doesn't have a good way for people without a bunch of followers already to get noticed by new people. I think it would be fun to take the time to post a bunch of cool stuff, but I really tried to post amazing things and no one ever saw them. / 	2018-04-10T19:30:44Z
09766e29-4209-4ac6-92fd-afc525631551			ebfe9cec-70f9-4d29-a859-0e88936daa18	2018-04-10T19:14:59Z	Aw I'm sorry / Maybe if you posted more consistently you'd have more people see your posts / 	2018-04-10T19:43:34Z
09766e29-4209-4ac6-92fd-afc525631551			aa75ac28-0e20-4bbc-a5c4-811f7d0c49cb	2018-04-10T19:14:59Z	Maybe, guess I'll just have to experiment and try it out! How long have you been using instagram? / 	2018-04-10T19:44:46Z
71ef9cf0-5597-4afb-b562-8d4755dff66c	What's the best thing that happened to you this year?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-05-10T07:17:48Z	hello? / 	2018-05-10T01:17:54Z
9cb2e5e6-17bf-4759-b4c2-2dc6f967c864	What's the last film that truly made an impression on you?	{'upbeat': 1, 'interesting': 1, 'witty': 1}	5e5f6bde-85ca-492e-8c7c-dfd1dbf39580	2018-05-16T01:41:56Z	Hello? / 	2018-05-15T19:42:00Z
8071d233-3108-4e2f-b58c-ffcd304202ce	What charitable or philanthropic cause are you most passionate about?		5e5f6bde-85ca-492e-8c7c-dfd1dbf39580	2018-05-05T03:15:41Z	Hello? / 	2018-05-04T21:16:15Z
8071d233-3108-4e2f-b58c-ffcd304202ce	What charitable or philanthropic cause are you most passionate about?		504e02e0-e925-429f-b69d-58ec2b815e65	2018-05-05T03:15:41Z	Hi! / I haven't really thought about this much before....but a charitable cause I took place in was buddy club at my high school. We worked with special needs. / 	2018-05-04T21:18:22Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	hey how are you doing? / 	2018-04-23T17:21:14Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	doing great / you? / 	2018-04-23T17:21:21Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	oh hey it's you again haha / 	2018-04-23T17:21:29Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	hahaha / it ended out convo / our / 	2018-04-23T17:21:42Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	apparently we're the only two people at byu who like science / 	2018-04-23T17:21:48Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	thats fine haha / we need to get up to 2million points / 	2018-04-23T17:22:05Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	yeah i'm in 101st place right now / 	2018-04-23T17:22:14Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	thats the high score / 2 millions seems so far... / i only got 27k / do you know when this contest ends? / 	2018-04-23T17:23:02Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	no idea / i just saw it on facebook and thought i'd try it out / 	2018-04-23T17:23:22Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	how many points do you have? / 	2018-04-23T17:23:39Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	50 thousand or so / i didn't see how you earn points exactly, though / 	2018-04-23T17:24:07Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	lol i just went on the facebook page and I know one of the guys there / thats a part of this EVE / 	2018-04-23T17:25:15Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	is eve an acronym? / 	2018-04-23T17:27:22Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	Im not sure / I think its just a name like Siri / 	2018-04-23T17:28:13Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	oh i see / 	2018-04-23T17:29:23Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	What are your hobbies? / 	2018-04-23T17:29:45Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	i enjoy sports, so i'm hoping to have a chance to play some this summer. i also like to read books about american history and politics / how about you? / 	2018-04-23T17:30:35Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	Right now my passion is fortnite / kind of a joke / haha / 	2018-04-23T17:31:12Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	i'd like to try that but i don't have a gaming console right now / 	2018-04-23T17:31:30Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	my real passion is rock climbing but I havne't climbed in so long because of my busy schedule / You can play fortnite on you computer / thats where I play it / 	2018-04-23T17:31:48Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	oh really? i had no idea / 	2018-04-23T17:32:48Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	Its a fun game if you like Halo or CoD / but its addicting / my non-nerdy friends are more obsessed about it then I am / 	2018-04-23T17:33:46Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	yeah all i see on espn anymore is which nba players won fortnite haha / 	2018-04-23T17:34:08Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-04-23T23:20:57Z	hahaha / thats crazy / eSports is becoming a huge thing / 	2018-04-23T17:34:56Z
572a74cf-e2b5-448a-9c7f-9a28e2e33091	What superpower do you wish you had, and why?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	5fdcc072-d0a4-4917-899b-3b924c474fc5	2018-04-23T23:20:57Z	yeah i even saw that some high schools are gettng esports teams / but most of the pros are from south korea / i don't know if my computer could handle any gaming right now / it runs super hot even when i stay on the internet too long / so i'm going to get a new one before i start school in july / 	2018-04-23T17:43:36Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	yo brow / 	2018-05-11T03:42:28Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	what / 	2018-05-11T03:42:39Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	What is catfishing?  I have never heard of it before / you seem to be doing more listening than talking / do you mind if I talk a bit / 	2018-05-11T03:44:26Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	no go ahead / 	2018-05-11T03:44:32Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	I have heard of whaling and fishing but I have never heard of catfishing / do you know what it is / 	2018-05-11T03:45:03Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	no / 	2018-05-11T03:45:05Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	haha.  i feel like i am full of energy and caffine / 	2018-05-11T03:45:56Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	hello / weird  I was asking if you were still there / I was not seeing anything / 	2018-05-11T03:54:38Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	Ya.  that is weird / I was typing and I was wondering what happened to you / I guess I will retype what I was saying.  Its a lot though / 	2018-05-11T03:55:33Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	go ahead / 	2018-05-11T03:55:46Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	So I was talking about a weird thing that happened to me this past week / I was at church and I cam outside and there was a card on my car / and it was a temple pass along card and it had a number on it from a lady / I thought that was odd so I looked around and was wondering who put it on / my window but I could not see anyone / I could not figure out why it was on my car / 	2018-05-11T03:57:24Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	maybe you have a secret admirer / 	2018-05-11T03:57:39Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	haha.  I was wondering that too but what is awkward is that I am married and that would not be cool / 	2018-05-11T03:58:02Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	are you there / my computer is having glich issues / 	2018-05-11T04:03:17Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	yes.  I am still here and i was wondering where you went for a while / so what was the last thing you saw me type in my chat / 	2018-05-11T04:03:54Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	i dont know.  Lets just start over and pick a new subject / 	2018-05-11T04:04:11Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	okay / well there was one about whether pigs could fly / or another was about unicorns.  Does that sound interesting? / 	2018-05-11T04:04:58Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	sure / 	2018-05-11T04:05:01Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	well so.  I think how it starts is that I think unicorns could be real even though / everyone says that they are not or that they have never seen one / I mean.  Nobody has really seen an alien either.  right? / 	2018-05-11T04:06:08Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	i have not / 	2018-05-11T04:06:20Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-11T09:42:05Z	ya well.  that does not mean that they do no exist / it just means nobody will admit that they have seen one / 	2018-05-11T04:06:55Z
01c5d0f6-879f-4b8e-b07e-3631d8e4008b	Is it still catfishing if it's a computer doing it?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	d660c1fa-4b84-4ddc-94f5-6d0fc802f433	2018-05-11T09:42:05Z	ok / 	2018-05-11T04:06:58Z
